customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID0178,Male,0,No,No,47,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),85.61,3954.8,Yes
ID0179,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,91.94,5463.17,Yes
ID0180,Male,0,No,Yes,52,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.12,2745.7,Yes
ID0181,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Mailed check,106.91,6660.95,No
ID0182,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.14,1344.14,Yes
ID0183,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),32.67,794.59,No
ID0184,Male,0,Yes,Yes,63,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,85.97,5360.17,No
ID0185,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,45.13,2640.65,No
ID0186,Female,1,No,Yes,69,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.93,5294.82,Yes
ID0187,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),56.05,3834.86,No
ID0188,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,No,Credit card (automatic),75.37,1771.33,No
ID0189,Female,0,Yes,No,16,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,81.36,1395.35,Yes
ID0190,Male,0,No,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,33.41,978.95,Yes
ID0191,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),68.78,4602.94,No
ID0192,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,34.76,2156.89,No
ID0193,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),36.39,1141.04,No
ID0194,Male,0,Yes,No,43,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),93.12,4081.98,No
ID0195,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),110.09,6567.22,Yes
ID0196,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),62.6,3477.57,No
ID0197,Female,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,94.26,578.99,Yes
ID0198,Male,0,No,No,56,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),76.11,4501.91,No
ID0199,Male,1,Yes,Yes,60,No,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),106.37,6413.3,Yes
ID0200,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.79,318.88,Yes
ID0201,Female,1,No,No,46,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),102.27,4617.44,Yes
ID0202,Male,1,Yes,No,13,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,111.04,1350.12,No
ID0203,Male,0,No,No,44,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,43.36,1902.96,Yes
ID0204,Female,0,Yes,No,38,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Electronic check,47.31,1722.69,Yes
ID0205,Male,0,No,No,66,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,77.22,5129.2,No
ID0206,Female,0,Yes,No,23,Yes,Yes,No,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,98.7,2225.37,No
ID0207,Female,0,No,No,61,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,26.8,1632.32,Yes
ID0208,Female,0,Yes,Yes,1,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.5,147.33,Yes
ID0209,Male,0,No,No,68,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.91,3465.32,No
ID0210,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.56,7045.51,Yes
ID0211,Male,1,No,No,1,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),93.12,22.22,No
ID0212,Male,0,No,Yes,61,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,No,Electronic check,83.65,5049.75,No
ID0213,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),36.98,440.49,Yes
ID0214,Male,0,Yes,No,16,No,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),70.91,1120.76,No
ID0215,Male,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.18,115.1,Yes
ID0216,Female,0,Yes,Yes,20,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,39.09,741.86,Yes
ID0217,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),98.85,5519.59,Yes
ID0218,Female,0,Yes,Yes,30,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,Two year,No,Electronic check,84.08,2490.43,No
ID0219,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,No internet service,No,No,No,One year,No,Bank transfer (automatic),73.24,1940.17,No
ID0220,Male,0,No,No,68,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,103.0,7094.32,No
ID0221,Male,1,No,No,39,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.65,2418.85,No
ID0222,Female,0,Yes,No,1,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.4,125.83,Yes
ID0223,Female,0,No,No,10,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),102.53,984.47,Yes
ID0224,Female,1,No,No,51,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),48.69,2531.37,Yes
ID0225,Female,0,Yes,Yes,23,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),104.26,2455.3,No
ID0226,Male,0,Yes,No,47,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.9,3916.6,No
ID0227,Female,1,Yes,No,61,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,81.71,4851.04,Yes
ID0228,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,26.26,0.0,No
ID0229,Male,0,No,No,16,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.23,1080.01,No
ID0230,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,Two year,Yes,Mailed check,55.77,3275.37,No
ID0231,Female,0,No,Yes,54,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,111.43,6015.26,No
ID0232,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),19.5,978.83,No
ID0233,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,78.85,4225.68,No
ID0234,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),59.67,2401.02,Yes
ID0235,Female,1,No,No,19,Yes,No,No,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,99.14,1801.19,No
ID0236,Female,0,Yes,No,71,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,One year,No,Credit card (automatic),102.1,7286.21,No
ID0237,Female,1,No,Yes,63,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,64.9,4258.52,Yes
ID0238,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),34.3,875.88,No
ID0239,Female,0,No,No,72,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,38.8,2838.0,No
ID0240,Female,0,No,No,35,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.01,3317.26,Yes
ID0241,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.96,2557.42,Yes
ID0242,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,55.09,450.96,No
ID0243,Male,1,Yes,Yes,27,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),55.06,1393.46,Yes
ID0244,Male,0,No,No,12,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,35.12,476.92,Yes
ID0245,Female,0,No,No,46,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,84.32,3767.59,Yes
ID0246,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,30.34,355.95,Yes
ID0247,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.93,3313.8,No
ID0248,Male,0,Yes,No,23,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.36,1571.76,No
ID0249,Male,0,Yes,Yes,44,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,99.72,4526.96,Yes
ID0250,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,78.4,3705.57,Yes
ID0251,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),39.08,1548.63,No
ID0252,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,76.4,4407.62,Yes
ID0253,Male,0,No,No,28,Yes,No,No,No,No,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),109.19,3038.21,No
ID0254,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.88,6522.48,No
ID0255,Male,1,No,No,45,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,35.46,1556.65,No
ID0256,Male,0,Yes,Yes,57,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,27.63,1561.12,No
ID0257,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),114.63,1459.78,Yes
ID0258,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,93.22,2661.81,Yes
ID0259,Male,0,No,No,7,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,101.4,508.47,Yes
ID0260,Male,1,No,No,10,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),108.73,1132.19,Yes
ID0261,Female,0,Yes,No,25,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),65.18,1371.03,No
ID0262,Male,0,Yes,No,40,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.09,4193.74,No
ID0263,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,31.38,1772.85,No
ID0264,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,52.31,937.74,No
ID0265,Female,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),52.57,2407.97,Yes
ID0266,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,21.84,334.69,No
ID0267,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,37.07,2220.5,No
ID0268,Male,0,No,Yes,9,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,91.48,697.58,Yes
ID0269,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,64.75,2110.02,Yes
ID0270,Female,1,No,Yes,50,Yes,Yes,No,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),78.22,3961.86,Yes
ID0271,Female,0,Yes,Yes,44,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,80.09,3586.82,Yes
ID0272,Female,0,No,No,27,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,39.44,1082.99,No
ID0273,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),111.36,2020.71,Yes
ID0274,Male,1,No,No,35,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),32.31,1139.39,No
ID0275,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Electronic check,18.57,156.56,No
ID0276,Male,1,Yes,Yes,2,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),44.74,63.08,No
ID0277,Female,0,No,Yes,5,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,69.17,391.56,No
ID0278,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,35.12,2267.76,No
ID0279,Female,0,No,No,43,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),95.98,4144.75,Yes
ID0280,Female,0,Yes,No,65,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),39.33,2676.21,No
ID0281,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,114.16,7421.71,Yes
ID0282,Female,0,No,Yes,68,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),89.58,5966.31,No
ID0283,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),104.22,5330.97,No
ID0284,Female,0,No,Yes,0,Yes,No,No,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,73.35,53.43,Yes
ID0285,Male,0,No,No,4,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,73.87,380.39,No
ID0286,Male,0,Yes,No,67,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,116.22,7718.34,No
ID0287,Male,0,No,No,65,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.02,2327.99,Yes
ID0288,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,76.63,414.48,Yes
ID0289,Female,0,Yes,No,58,Yes,No,DSL,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),25.09,1580.95,No
ID0290,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),117.77,3032.1,No
ID0291,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.64,977.28,No
ID0292,Male,0,No,No,40,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),26.58,1021.21,No
ID0293,Female,0,Yes,No,51,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,47.0,2453.13,No
ID0294,Female,0,No,No,41,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),107.8,4235.24,Yes
ID0295,Female,1,Yes,No,59,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),26.44,1512.6,No
ID0296,Female,0,Yes,Yes,14,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,45.8,590.79,Yes
ID0297,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,69.0,3234.45,Yes
ID0298,Male,1,No,No,32,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,117.0,3644.63,Yes
ID0299,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,39.18,1611.68,Yes
ID0300,Male,0,No,No,46,No,No phone service,DSL,No,No,No internet service,No,No,No,One year,No,Electronic check,97.88,4825.15,No
ID0301,Male,0,Yes,Yes,35,Yes,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.71,1888.09,Yes
ID0302,Male,0,Yes,Yes,69,Yes,Yes,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,19.18,1447.88,No
ID0303,Female,0,No,No,45,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),96.86,4408.27,No
ID0304,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.48,3387.43,Yes
ID0305,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,No,Credit card (automatic),66.48,4626.38,No
ID0306,Female,1,No,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,One year,No,Mailed check,85.95,2183.09,No
ID0307,Female,0,No,Yes,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.63,2274.26,No
ID0308,Female,0,No,No,1,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),84.21,185.55,No
ID0309,Female,0,No,No,23,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,50.98,1108.12,Yes
ID0310,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),76.59,1324.05,No
ID0311,Male,0,Yes,No,32,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,106.46,3320.92,No
ID0312,Female,0,No,Yes,32,No,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),108.01,3363.65,Yes
ID0313,Male,0,Yes,Yes,31,Yes,Yes,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,58.94,1971.42,Yes
ID0314,Male,0,No,No,32,Yes,Yes,No,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),41.69,1287.81,No
ID0315,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,25.78,965.02,No
ID0316,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,104.45,6307.08,Yes
ID0317,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,34.87,403.09,No
ID0318,Male,0,Yes,No,44,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,50.11,2194.08,No
ID0319,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,Yes,Electronic check,99.84,2293.69,Yes
ID0320,Female,1,No,Yes,26,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.99,2603.03,Yes
ID0321,Male,0,No,No,9,Yes,No,No,No,Yes,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),61.91,596.63,No
ID0322,Female,0,No,Yes,70,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.96,6244.95,Yes
ID0323,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),42.23,1903.18,No
ID0324,Female,0,No,No,67,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),111.7,7498.75,No
ID0325,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,113.89,1718.8,Yes
ID0326,Male,1,Yes,Yes,23,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.94,2657.21,Yes
ID0327,Male,1,No,Yes,20,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),80.87,1485.69,No
ID0328,Female,0,No,No,49,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,25.43,1210.46,No
ID0329,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,79.91,4972.17,No
ID0330,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,60.64,3179.14,No
